일자|시간|구분,공급량
2019-03-31 20 D,837.6669439330038
2019-03-31 21 D,829.7483593649599
2019-03-31 22 D,794.3841642808965
2019-03-31 23 D,695.4516486107617
2019-03-31 24 D,657.1408662473071
2019-01-01 01 E,2500.412014584604
2019-01-01 02 E,2190.248558182037
2019-01-01 03 E,2084.6163897388988
2019-01-01 04 E,2116.8384098583624
2019-01-01 05 E,2387.6008386879416
2019-01-01 06 E,2434.8731340257827
2019-01-01 07 E,2789.696346362168
2019-01-01 08 E,3163.5648310938586
2019-01-01 09 E,3203.0920740175616
2019-01-01 10 E,3156.7404961386924
2019-01-01 11 E,3105.9546048106445
2019-01-01 12 E,2777.337468251656
2019-01-01 13 E,2528.942784563372
2019-01-01 14 E,2474.6131496058238
2019-01-01 15 E,2397.81361982605
2019-01-01 16 E,2392.6904022006324
2019-01-01 17 E,2408.7997882323634
2019-01-01 18 E,2730.4734829212107
2019-01-01 19 E,3100.863860226773
2019-01-01 20 E,3091.9657828224776
2019-01-01 21 E,3098.5514405425356
2019-01-01 22 E,3086.2023122794867
2019-01-01 23 E,3080.0239868151757
2019-01-01 24 E,2998.302003096034
2019-01-02 01 E,2602.142721458789
2019-01-02 02 E,2234.875927872111
2019-01-02 03 E,2123.722507471865
2019-01-02 04 E,2185.2077157343183
2019-01-02 05 E,2465.307438523906
2019-01-02 06 E,2524.18756235679
2019-01-02 07 E,2882.403318145319
2019-01-02 08 E,3401.097557770333
2019-01-02 09 E,3462.919310454288
2019-01-02 10 E,3285.896208980174
2019-01-02 11 E,3242.7679047956253
2019-01-02 12 E,2829.7368641525272
2019-01-02 13 E,2610.0204386512237
2019-01-02 14 E,2520.9503119280253
2019-01-02 15 E,2476.17892266749
2019-01-02 16 E,2471.0557050420725
2019-01-02 17 E,2496.8727027697105
2019-01-02 18 E,2774.2371901667766
2019-01-02 19 E,3469.3679073954618
2019-01-02 20 E,3508.6630941515677
2019-01-02 21 E,3545.380899499082
2019-01-02 22 E,3511.925761910975
2019-01-02 23 E,3399.560337809063
2019-01-02 24 E,3184.636036071207
2019-01-03 01 E,2662.6511229530156
2019-01-03 02 E,2326.9083600179893
2019-01-03 03 E,2238.239462770535
2019-01-03 04 E,2293.3730275547273
2019-01-03 05 E,2587.9710364163298
2019-01-03 06 E,2648.0441582310114
2019-01-03 07 E,2979.7067246912143
2019-01-03 08 E,3554.2503833214278
2019-01-03 09 E,3625.855871965528
2019-01-03 10 E,3420.5649537787635
2019-01-03 11 E,3365.147990481227
2019-01-03 12 E,2902.3202682222577
2019-01-03 13 E,2714.757375061272
2019-01-03 14 E,2597.1146747835464
2019-01-03 15 E,2531.937725535556
2019-01-03 16 E,2527.0860066071077
2019-01-03 17 E,2539.584416479415
2019-01-03 18 E,2792.5218892549165
2019-01-03 19 E,3747.2982871926515
2019-01-03 20 E,3761.421647632968
2019-01-03 21 E,3791.2223868188667
2019-01-03 22 E,3670.8804839567742
2019-01-03 23 E,3537.331086379492
2019-01-03 24 E,3238.8106416404944
2019-01-04 01 E,2643.350563407285
2019-01-04 02 E,2386.0655801079224
2019-01-04 03 E,2332.875264723231
2019-01-04 04 E,2374.881823226739
2019-01-04 05 E,2585.288764286733
2019-01-04 06 E,2681.556210438165
2019-01-04 07 E,2983.574970955297
2019-01-04 08 E,3433.8911570051814
2019-01-04 09 E,3493.11101055228
2019-01-04 10 E,3304.046964705316
2019-01-04 11 E,3230.7541335095734
2019-01-04 12 E,2832.6549620981837
2019-01-04 13 E,2611.7775226378612
2019-01-04 14 E,2513.395525118026
2019-01-04 15 E,2422.0488844625297
2019-01-04 16 E,2427.191422023397
2019-01-04 17 E,2450.79405803387
2019-01-04 18 E,2802.319495653801
2019-01-04 19 E,3626.7412615604826
2019-01-04 20 E,3617.3924243055803
2019-01-04 21 E,3642.71097963861
2019-01-04 22 E,3553.570118270049
2019-01-04 23 E,3434.293200528366
2019-01-04 24 E,3123.422303479209
2019-01-05 01 E,2626.736666187542
2019-01-05 02 E,2306.1818504270636
2019-01-05 03 E,2279.499074105842
2019-01-05 04 E,2310.082130573304
2019-01-05 05 E,2419.092804614505
2019-01-05 06 E,2522.1719436221238
2019-01-05 07 E,2619.3284713778694
2019-01-05 08 E,3118.1020462408906
2019-01-05 09 E,3340.435052965969
2019-01-05 10 E,3310.144446869938
2019-01-05 11 E,3293.5183235027166
2019-01-05 12 E,2808.404556602756
2019-01-05 13 E,2609.24299984774
2019-01-05 14 E,2447.4067732622857
2019-01-05 15 E,2377.6250946527994
2019-01-05 16 E,2382.7676322136667
2019-01-05 17 E,2402.9845200001337
2019-01-05 18 E,2754.350410019167
2019-01-05 19 E,3393.314267361423
2019-01-05 20 E,3393.314267361423
2019-01-05 21 E,3387.4456624508625
2019-01-05 22 E,3323.8422523613217
2019-01-05 23 E,3168.179123407039
2019-01-05 24 E,2934.2348927764906
2019-01-06 01 E,2581.286569976794
2019-01-06 02 E,2173.7815352955267
2019-01-06 03 E,2088.189951231126
2019-01-06 04 E,2102.95789208699
2019-01-06 05 E,2274.1200060305355
2019-01-06 06 E,2313.0749487595776
2019-01-06 07 E,2442.5039086679576
2019-01-06 08 E,2879.082662448707
2019-01-06 09 E,3091.274130664635
2019-01-06 10 E,3094.238663981885
2019-01-06 11 E,3092.585398543985
2019-01-06 12 E,2704.484981444834
2019-01-06 13 E,2533.37715690058
2019-01-06 14 E,2426.211133204636
2019-01-06 15 E,2298.416456970132
2019-01-06 16 E,2312.782844697666
2019-01-06 17 E,2351.0941766141386
2019-01-06 18 E,2743.8181683876633
2019-01-06 19 E,3333.1409857337294
2019-01-06 20 E,3333.1409857337294
2019-01-06 21 E,3321.705119812611
2019-01-06 22 E,3243.869953732732
2019-01-06 23 E,3137.9521861282183
2019-01-06 24 E,2903.6705536639106
2019-01-07 01 E,2427.256323172007
2019-01-07 02 E,2063.499436028236
2019-01-07 03 E,2005.1001293591298
2019-01-07 04 E,2032.171784232359
2019-01-07 05 E,2358.428129923358
2019-01-07 06 E,2450.853822311267
2019-01-07 07 E,2937.958733935469
2019-01-07 08 E,3496.7022697482726
2019-01-07 09 E,3520.950117442141
2019-01-07 10 E,3194.0646318126787
2019-01-07 11 E,3093.4131875487396
2019-01-07 12 E,2733.760284927071
2019-01-07 13 E,2484.0494796544563
2019-01-07 14 E,2448.2716872359447
2019-01-07 15 E,2351.158536214395
2019-01-07 16 E,2337.7552097900566
2019-01-07 17 E,2410.2777699432363
2019-01-07 18 E,2694.3695698340453
2019-01-07 19 E,3332.406681092319
2019-01-07 20 E,3396.053634277848
2019-01-07 21 E,3417.6691250274484
2019-01-07 22 E,3409.476486151237
2019-01-07 23 E,3349.437742478606
2019-01-07 24 E,3113.302371627239
2019-01-08 01 E,2540.133314967519
2019-01-08 02 E,2183.2092646969763
2019-01-08 03 E,2109.737289515336
2019-01-08 04 E,2129.619561948089
2019-01-08 05 E,2489.236477622531
2019-01-08 06 E,2604.260384949337
2019-01-08 07 E,3034.7414671151337
2019-01-08 08 E,3551.3099242303956
2019-01-08 09 E,3575.5577719242647
2019-01-08 10 E,3248.7346383467307
2019-01-08 11 E,3156.510956468496
2019-01-08 12 E,2759.2932826587244
2019-01-08 13 E,2565.0379735678944
2019-01-08 14 E,2509.0262111821767
2019-01-08 15 E,2415.327272127338
2019-01-08 16 E,2401.923945702999
2019-01-08 17 E,2478.3614010357155
2019-01-08 18 E,2783.1781278149147
2019-01-08 19 E,3517.89394591516
2019-01-08 20 E,3587.243968011081
2019-01-08 21 E,3598.869358760682
2019-01-08 22 E,3601.233821034739
2019-01-08 23 E,3532.6287153418175
2019-01-08 24 E,3247.6644155753484
2019-01-09 01 E,2775.763104441661
2019-01-09 02 E,2345.3879739537206
2019-01-09 03 E,2267.695928599046
2019-01-09 04 E,2285.2914775304957
2019-01-09 05 E,2597.116614524646
2019-01-09 06 E,2739.9612426134777
2019-01-09 07 E,3200.6443747897515
2019-01-09 08 E,3665.1110881883424
2019-01-09 09 E,3688.987396584704
2019-01-09 10 E,3377.730393326421
2019-01-09 11 E,3307.6183353376123
2019-01-09 12 E,2889.0742008581633
2019-01-09 13 E,2741.381780201476
2019-01-09 14 E,2644.0918856928565
2019-01-09 15 E,2553.323983696883
2019-01-09 16 E,2544.6676131840622
2019-01-09 17 E,2615.046478661728
2019-01-09 18 E,2900.214179600594
2019-01-09 19 E,3691.1546824948173
2019-01-09 20 E,3821.1766014851173
2019-01-09 21 E,3848.133122857965
2019-01-09 22 E,3836.944255545187
2019-01-09 23 E,3766.4590283529333
2019-01-09 24 E,3388.3308378953893
2019-01-10 01 E,2878.9051850828705
2019-01-10 02 E,2576.0787159889283
2019-01-10 03 E,2481.2053161891595
2019-01-10 04 E,2506.6149862627108
2019-01-10 05 E,2772.222919120358
2019-01-10 06 E,2874.996412528862
2019-01-10 07 E,3287.7027778190527
2019-01-10 08 E,3930.6584311096767
2019-01-10 09 E,3959.457822643213
2019-01-10 10 E,3550.164410599124
2019-01-10 11 E,3437.9644776514992
2019-01-10 12 E,3007.7902826349987
2019-01-10 13 E,2851.9454909821125
2019-01-10 14 E,2729.6985454081587
2019-01-10 15 E,2620.8845183697745
2019-01-10 16 E,2598.2899076928907
2019-01-10 17 E,2707.917952150419
2019-01-10 18 E,3031.1902021821475
2019-01-10 19 E,3844.066240479473
2019-01-10 20 E,3972.6775244133833
2019-01-10 21 E,3993.335678070019
2019-01-10 22 E,3974.4677129673114
2019-01-10 23 E,3870.366396497149
2019-01-10 24 E,3423.037404235482
2019-01-11 01 E,2956.0292639999907
2019-01-11 02 E,2632.5072662651305
2019-01-11 03 E,2513.71647277356
2019-01-11 04 E,2545.6758756447307
2019-01-11 05 E,2757.3607739025433
2019-01-11 06 E,2862.162187785237
2019-01-11 07 E,3253.05400579051
2019-01-11 08 E,3933.097132244008
2019-01-11 09 E,3940.010577588039
2019-01-11 10 E,3571.8815692812927
2019-01-11 11 E,3466.7428851054206
2019-01-11 12 E,3064.097984928815
2019-01-11 13 E,2829.889457343848
2019-01-11 14 E,2739.2030017748407
2019-01-11 15 E,2644.032175967983
2019-01-11 16 E,2629.3250795157633
2019-01-11 17 E,2723.9397850696973
2019-01-11 18 E,3047.9272868360513
2019-01-11 19 E,3667.3696226946972
2019-01-11 20 E,3746.9026644110336
2019-01-11 21 E,3760.0543855508004
2019-01-11 22 E,3729.6916989384363
2019-01-11 23 E,3660.1645802618127
2019-01-11 24 E,3253.6091571961438
2019-01-12 01 E,2925.807896284501
2019-01-12 02 E,2544.593704014797
2019-01-12 03 E,2378.646352736855
2019-01-12 04 E,2416.424650043851
2019-01-12 05 E,2679.5037613222357
2019-01-12 06 E,2719.459574102935
2019-01-12 07 E,2751.2263844627073
2019-01-12 08 E,3129.9027551259883
2019-01-12 09 E,3441.430336967112
2019-01-12 10 E,3474.3940661898273
2019-01-12 11 E,3448.041081324741
2019-01-12 12 E,3062.5021052604347
2019-01-12 13 E,2782.630483385161
2019-01-12 14 E,2713.0723966763917
2019-01-12 15 E,2706.012842990416
2019-01-12 16 E,2691.305746538196
2019-01-12 17 E,2744.204518872889
2019-01-12 18 E,3023.0997979434896
2019-01-12 19 E,3489.056026485392
2019-01-12 20 E,3489.056026485392
2019-01-12 21 E,3479.9927767032573
2019-01-12 22 E,3409.937803464869
2019-01-12 23 E,3256.911718900273
2019-01-12 24 E,3040.292398391974
2019-01-13 01 E,2786.290030704973
2019-01-13 02 E,2452.3203669584814
2019-01-13 03 E,2320.3791396279453
2019-01-13 04 E,2338.5841111660047
2019-01-13 05 E,2573.072700120391
2019-01-13 06 E,2568.3820944935455
2019-01-13 07 E,2596.9772121126684
2019-01-13 08 E,2952.376852968553
2019-01-13 09 E,3310.279764563055
2019-01-13 10 E,3358.547926827707
2019-01-13 11 E,3336.515178178306
2019-01-13 12 E,2952.0932459213113
2019-01-13 13 E,2753.3952932300763
2019-01-13 14 E,2646.0574648991796
2019-01-13 15 E,2596.6514293047117
2019-01-13 16 E,2593.9818655231225
2019-01-13 17 E,2635.5730605710955
2019-01-13 18 E,2981.8016332765187
2019-01-13 19 E,3531.192925299593
2019-01-13 20 E,3531.192925299593
2019-01-13 21 E,3531.192925299593
2019-01-13 22 E,3461.1379520612045
2019-01-13 23 E,3275.820208060061
2019-01-13 24 E,3019.8146931106226
2019-01-14 01 E,2538.4020749455613
2019-01-14 02 E,2218.4027489269797
2019-01-14 03 E,2128.6048434523423
2019-01-14 04 E,2175.556238192967
2019-01-14 05 E,2512.037320521651
2019-01-14 06 E,2653.326512407476
2019-01-14 07 E,3046.970066776296
2019-01-14 08 E,3584.3214094630152
2019-01-14 09 E,3617.9883539302164
2019-01-14 10 E,3293.5802741079356
2019-01-14 11 E,3193.681395633463
2019-01-14 12 E,2864.32007841782
2019-01-14 13 E,2633.82970290904
2019-01-14 14 E,2550.4531313191314
2019-01-14 15 E,2379.6468329710833
2019-01-14 16 E,2360.5850669826054
2019-01-14 17 E,2428.3797107848122
2019-01-14 18 E,2880.193039596476
2019-01-14 19 E,3415.6522195690336
2019-01-14 20 E,3495.5905246431153
2019-01-14 21 E,3500.355418315955
2019-01-14 22 E,3499.621157869095
2019-01-14 23 E,3377.290099082999
2019-01-14 24 E,3097.1533122204587
2019-01-15 01 E,2641.013767398477
2019-01-15 02 E,2310.1609651190906
2019-01-15 03 E,2155.3794002372556
2019-01-15 04 E,2205.191408895693
2019-01-15 05 E,2490.2197653036196
2019-01-15 06 E,2623.3213623783727
2019-01-15 07 E,3061.7337812957207
2019-01-15 08 E,3608.571763682677
2019-01-15 09 E,3644.237529641107
2019-01-15 10 E,3318.9915551762374
2019-01-15 11 E,3186.0879814678924
2019-01-15 12 E,2845.0714087943475
2019-01-15 13 E,2595.771558319767
2019-01-15 14 E,2508.3493030589025
2019-01-15 15 E,2369.9608569001853
2019-01-15 16 E,2349.520326767367
2019-01-15 17 E,2376.570016233601
2019-01-15 18 E,2808.247878745279
2019-01-15 19 E,3328.7811791530607
2019-01-15 20 E,3400.1307233664465
2019-01-15 21 E,3401.204040705953
2019-01-15 22 E,3395.8731025800807
2019-01-15 23 E,3307.4770468276192
2019-01-15 24 E,3071.1876075847877
2019-01-16 01 E,2680.367381470563
2019-01-16 02 E,2292.192881760519
2019-01-16 03 E,2086.7895771123135
2019-01-16 04 E,2132.89290620392
2019-01-16 05 E,2456.781847465351
2019-01-16 06 E,2600.6447422059073
2019-01-16 07 E,3053.469651003289
2019-01-16 08 E,3519.8535180711815
2019-01-16 09 E,3543.720498828166
2019-01-16 10 E,3297.245275640032
2019-01-16 11 E,3182.134920293005
2019-01-16 12 E,2798.340977151124
2019-01-16 13 E,2559.6372834620042
2019-01-16 14 E,2490.3276136087657
2019-01-16 15 E,2322.5311858384434
2019-01-16 16 E,2304.043512412829
2019-01-16 17 E,2353.15300178211
2019-01-16 18 E,2751.2576417478417
2019-01-16 19 E,3216.617341359855
2019-01-16 20 E,3337.5807013055382
2019-01-16 21 E,3322.809447614791
2019-01-16 22 E,3301.7766396213124
2019-01-16 23 E,3265.6556381463492
2019-01-16 24 E,3054.2035831731596
2019-01-17 01 E,2647.6592663496344
2019-01-17 02 E,2283.136383251205
2019-01-17 03 E,2074.8962319241223
2019-01-17 04 E,2114.974619581443
2019-01-17 05 E,2420.739574840157
2019-01-17 06 E,2563.629544761571
2019-01-17 07 E,2967.3497307428775
2019-01-17 08 E,3476.0828345842933
2019-01-17 09 E,3500.156627715386
2019-01-17 10 E,3285.9537532960976
2019-01-17 11 E,3116.1362618217045
2019-01-17 12 E,2785.3118454176324
2019-01-17 13 E,2543.927451771443
2019-01-17 14 E,2478.628976325183
2019-01-17 15 E,2284.175717410306
2019-01-17 16 E,2269.2459213773113
2019-01-17 17 E,2338.58343173389
2019-01-17 18 E,2698.385503088902
2019-01-17 19 E,3264.1102383568877
2019-01-17 20 E,3377.1604297500558
2019-01-17 21 E,3353.1466303015454
2019-01-17 22 E,3320.773773666788
2019-01-17 23 E,3274.5777873878887
2019-01-17 24 E,3063.5326049374485
2019-01-18 01 E,2687.38040878157
2019-01-18 02 E,2325.7593643888667
2019-01-18 03 E,2094.9324233290736
2019-01-18 04 E,2139.7452160236944
2019-01-18 05 E,2442.6884174800484
2019-01-18 06 E,2559.553417372172
2019-01-18 07 E,2952.7499187642065
2019-01-18 08 E,3482.603704083426
2019-01-18 09 E,3507.7102665587136
2019-01-18 10 E,3302.916657307057
2019-01-18 11 E,3169.874574469239
2019-01-18 12 E,2823.7577527197745
2019-01-18 13 E,2579.129919674204
2019-01-18 14 E,2480.943167504928
2019-01-18 15 E,2357.6022089899
2019-01-18 16 E,2351.9738631062964
2019-01-18 17 E,2425.3279711895425
2019-01-18 18 E,2752.042666729442
2019-01-18 19 E,3256.463093285183
2019-01-18 20 E,3350.3043169257185
2019-01-18 21 E,3329.366582745824
2019-01-18 22 E,3295.185389863791
2019-01-18 23 E,3204.8823785940954
2019-01-18 24 E,3034.934342023844
2019-01-19 01 E,2695.9188902346536
2019-01-19 02 E,2367.4513052197235
2019-01-19 03 E,2166.7499731271287
2019-01-19 04 E,2216.208326299736
2019-01-19 05 E,2496.558687215496
2019-01-19 06 E,2545.7536982797246
2019-01-19 07 E,2770.600470819449
2019-01-19 08 E,3057.934348368379
2019-01-19 09 E,3282.5506590138407
2019-01-19 10 E,3248.827448332345
2019-01-19 11 E,3213.565432071527
2019-01-19 12 E,2865.207082535539
2019-01-19 13 E,2603.1521160768143
2019-01-19 14 E,2489.223415280711
2019-01-19 15 E,2366.0654490505945
2019-01-19 16 E,2361.769999379112
2019-01-19 17 E,2434.6447791090295
2019-01-19 18 E,2813.592316663308
2019-01-19 19 E,3158.0926522417026
2019-01-19 20 E,3161.278845575036
2019-01-19 21 E,3126.4936180055674
2019-01-19 22 E,3054.069970305611
2019-01-19 23 E,2944.4267720759235
2019-01-19 24 E,2894.40634991735
2019-01-20 01 E,2650.521609953353
2019-01-20 02 E,2320.509024943327
2019-01-20 03 E,2181.827202516325
2019-01-20 04 E,2237.519497628304
2019-01-20 05 E,2458.4104419272408
2019-01-20 06 E,2515.3689458695576
2019-01-20 07 E,2570.030332565
2019-01-20 08 E,2920.495540202678
2019-01-20 09 E,3192.087578465366
2019-01-20 10 E,3223.142467703964
2019-01-20 11 E,3197.578978695984
2019-01-20 12 E,2861.751243248989
2019-01-20 13 E,2605.6659684206315
2019-01-20 14 E,2567.280281292639
2019-01-20 15 E,2427.8483266892754
2019-01-20 16 E,2434.30462413396
2019-01-20 17 E,2496.0731012183737
2019-01-20 18 E,2841.5125564613195
2019-01-20 19 E,3147.8497105353076
2019-01-20 20 E,3151.035903868641
2019-01-20 21 E,3123.342688826405
2019-01-20 22 E,3049.3255121449683
2019-01-20 23 E,2968.041938227941
2019-01-20 24 E,2886.9687593738636
2019-01-21 01 E,2512.7372530688763
2019-01-21 02 E,2134.2102885928484
2019-01-21 03 E,2049.740446828914
2019-01-21 04 E,2108.975556554161
2019-01-21 05 E,2444.3819076362124
2019-01-21 06 E,2677.313721090949
2019-01-21 07 E,2998.6344623293876
2019-01-21 08 E,3532.0969138198184
2019-01-21 09 E,3569.1186239528624
2019-01-21 10 E,3316.5688590311784
2019-01-21 11 E,3196.2437424677732
2019-01-21 12 E,2880.699922927227
2019-01-21 13 E,2650.393021591716
2019-01-21 14 E,2576.0528278025113
2019-01-21 15 E,2417.8173172697693
2019-01-21 16 E,2402.0618129976706
2019-01-21 17 E,2423.3581221785694
2019-01-21 18 E,2848.10917831341
2019-01-21 19 E,3321.700745293112
2019-01-21 20 E,3432.75763788837
2019-01-21 21 E,3429.926973506791
2019-01-21 22 E,3428.610307527141
2019-01-21 23 E,3362.3567952040976
2019-01-21 24 E,3196.1514333729674
2019-01-22 01 E,2705.207319780327
2019-01-22 02 E,2350.03043798372
2019-01-22 03 E,2165.184182726857
2019-01-22 04 E,2222.667851385486
2019-01-22 05 E,2549.0712423507025
2019-01-22 06 E,2703.6465434924435
2019-01-22 07 E,3089.1716404431136
2019-01-22 08 E,3573.796886127705
2019-01-22 09 E,3614.908871359955
2019-01-22 10 E,3346.500745502323
2019-01-22 11 E,3230.977682246853
2019-01-22 12 E,2910.1113892882054
2019-01-22 13 E,2662.809961907442
2019-01-22 14 E,2584.2751907566385
2019-01-22 15 E,2434.3175806349736
2019-01-22 16 E,2404.518762466328
2019-01-22 17 E,2433.2715774841968
2019-01-22 18 E,2874.4469390836725
2019-01-22 19 E,3465.144671115268
2019-01-22 20 E,3532.215858898598
2019-01-22 21 E,3529.3851945170186
2019-01-22 22 E,3532.728880775023
2019-01-22 23 E,3507.8571726952327
2019-01-22 24 E,3314.098148656957
2019-01-23 01 E,2906.4895541247074
2019-01-23 02 E,2496.0599333973782
2019-01-23 03 E,2343.3615736850757
2019-01-23 04 E,2405.79818950276
2019-01-23 05 E,2726.431844339643
2019-01-23 06 E,2845.9407283560627
2019-01-23 07 E,3248.131933602
2019-01-23 08 E,3682.703602701512
2019-01-23 09 E,3704.2727544113363
2019-01-23 10 E,3513.422118179929
2019-01-23 11 E,3429.1225390301524
2019-01-23 12 E,3055.4657180652985
2019-01-23 13 E,2886.7138769579196
2019-01-23 14 E,2761.8836695148325
2019-01-23 15 E,2686.4700429179366
2019-01-23 16 E,2647.8409974825486
2019-01-23 17 E,2720.3805714886703
2019-01-23 18 E,3020.48789647499
2019-01-23 19 E,3424.4024493750117
2019-01-23 20 E,3529.9605854023853
2019-01-23 21 E,3546.9493805253182
2019-01-23 22 E,3541.893074512559
2019-01-23 23 E,3449.098939882087
2019-01-23 24 E,3410.768743369918
2019-01-24 01 E,3021.1690231180564
2019-01-24 02 E,2512.2129253213257
2019-01-24 03 E,2439.8035324555544
2019-01-24 04 E,2462.969585845342
2019-01-24 05 E,2785.759408433692
2019-01-24 06 E,2902.8961601073534
2019-01-24 07 E,3189.0809805024824
2019-01-24 08 E,3800.505084096615
2019-01-24 09 E,3775.363033332654
2019-01-24 10 E,3486.843607948329
2019-01-24 11 E,3347.0244570562227
2019-01-24 12 E,3092.928213321723
2019-01-24 13 E,2964.659437106878
2019-01-24 14 E,2912.7791520991627
2019-01-24 15 E,2731.5363138138223
2019-01-24 16 E,2716.371638581897
2019-01-24 17 E,2783.1985765192753
2019-01-24 18 E,3132.387324398834
2019-01-24 19 E,3796.846421134828
2019-01-24 20 E,3834.5227604843653
2019-01-24 21 E,3863.6529046708733
2019-01-24 22 E,3871.379971070957
2019-01-24 23 E,3829.575352393453
2019-01-24 24 E,3516.334815603627
2019-01-25 01 E,3005.9378077756323
2019-01-25 02 E,2595.5414097843695
2019-01-25 03 E,2482.8592358554347
2019-01-25 04 E,2477.763553811204
2019-01-25 05 E,2805.051128864488
2019-01-25 06 E,2999.662878171395
2019-01-25 07 E,3276.461225104619
2019-01-25 08 E,3904.0805185323484
2019-01-25 09 E,3875.6489381396586
2019-01-25 10 E,3642.137371508364
2019-01-25 11 E,3529.600325922577
2019-01-25 12 E,3163.2619019424237
2019-01-25 13 E,2968.6448250271446
2019-01-25 14 E,2834.1296966016184
2019-01-25 15 E,2702.538757233369
2019-01-25 16 E,2696.611266594717
2019-01-25 17 E,2745.497732404353
2019-01-25 18 E,3153.3338672572518
2019-01-25 19 E,3890.4724883808312
2019-01-25 20 E,3908.7769009998788
2019-01-25 21 E,3906.8371572520136
2019-01-25 22 E,3928.4331619153413
2019-01-25 23 E,3844.4136134960963
2019-01-25 24 E,3364.4212757124888
2019-01-26 01 E,3011.0927370032423
2019-01-26 02 E,2736.5313630456867
2019-01-26 03 E,2649.8568209523637
2019-01-26 04 E,2626.446338285839
2019-01-26 05 E,2832.986340224044
2019-01-26 06 E,2974.880977935288
2019-01-26 07 E,2890.3370856781335
2019-01-26 08 E,3292.513592321534
2019-01-26 09 E,3493.6442172784323
2019-01-26 10 E,3627.655326700673
2019-01-26 11 E,3565.0387564480466
2019-01-26 12 E,3176.328800451155
2019-01-26 13 E,3085.673960970144
2019-01-26 14 E,3019.37398233261
2019-01-26 15 E,2869.67905274539
2019-01-26 16 E,2863.177919051182
2019-01-26 17 E,2912.895333536046
2019-01-26 18 E,3206.6531194550084
2019-01-26 19 E,3505.4609597996136
2019-01-26 20 E,3505.4609597996136
2019-01-26 21 E,3478.000458122241
2019-01-26 22 E,3466.3833427376258
2019-01-26 23 E,3308.6690631733227
2019-01-26 24 E,3012.2380478020177
2019-01-27 01 E,2822.439567859627
2019-01-27 02 E,2676.2889094029156
2019-01-27 03 E,2668.1362121720967
2019-01-27 04 E,2652.407426172239
2019-01-27 05 E,2753.337496658922
2019-01-27 06 E,2832.9709626349445
2019-01-27 07 E,2624.2641189867186
2019-01-27 08 E,3027.1910409750594
2019-01-27 09 E,3374.831878564051
2019-01-27 10 E,3446.2812335409626
2019-01-27 11 E,3418.7349197139415
2019-01-27 12 E,3127.4398944338395
2019-01-27 13 E,2977.7257969512243
2019-01-27 14 E,2927.4103088023053
2019-01-27 15 E,2820.642043929713
2019-01-27 16 E,2814.0795601292416
2019-01-27 17 E,2840.9292412360624
2019-01-27 18 E,3099.9798755385946
2019-01-27 19 E,3737.356880970679
2019-01-27 20 E,3737.356880970679
2019-01-27 21 E,3726.0292872375962
2019-01-27 22 E,3693.73902410862
2019-01-27 23 E,3526.348124494333
2019-01-27 24 E,3158.9018865701896
2019-01-28 01 E,2549.624219129003
2019-01-28 02 E,2348.1606012429006
2019-01-28 03 E,2274.5864474269288
2019-01-28 04 E,2350.959201357742
2019-01-28 05 E,2591.6249433063495
2019-01-28 06 E,2749.1963904973627
2019-01-28 07 E,3053.9489902820833
2019-01-28 08 E,3707.8402797316926
2019-01-28 09 E,3704.0580744073545
2019-01-28 10 E,3443.5979504256425
2019-01-28 11 E,3376.665516787589
2019-01-28 12 E,2952.381051072046
2019-01-28 13 E,2760.768362229785
2019-01-28 14 E,2764.763745111218
2019-01-28 15 E,2628.286017442118
2019-01-28 16 E,2609.3048210343595
2019-01-28 17 E,2636.768094435451
2019-01-28 18 E,2838.9666375235242
2019-01-28 19 E,3372.2433903248398
2019-01-28 20 E,3445.2981447327697
2019-01-28 21 E,3452.4194069968785
2019-01-28 22 E,3432.071693482237
2019-01-28 23 E,3360.750515756101
2019-01-28 24 E,3104.603135084588
2019-01-29 01 E,2686.9884129839697
2019-01-29 02 E,2443.4975878963937
2019-01-29 03 E,2362.0374869416873
2019-01-29 04 E,2396.420418131647
2019-01-29 05 E,2641.091206736975
2019-01-29 06 E,2753.1881515357577
2019-01-29 07 E,3036.30728478748
2019-01-29 08 E,3669.8644643818698
2019-01-29 09 E,3666.082259057532
2019-01-29 10 E,3461.937007303678
2019-01-29 11 E,3392.276333246946
2019-01-29 12 E,2933.055485698627
2019-01-29 13 E,2761.082189970797
2019-01-29 14 E,2768.637502077254
2019-01-29 15 E,2708.4966424756212
2019-01-29 16 E,2702.3054246819206
2019-01-29 17 E,2713.075319513076
2019-01-29 18 E,2820.994604388396
2019-01-29 19 E,3554.038814073343
2019-01-29 20 E,3626.1448135793858
2019-01-29 21 E,3621.353919313513
2019-01-29 22 E,3594.470329574951
2019-01-29 23 E,3504.06690663265
2019-01-29 24 E,3180.2800249529637
2019-01-30 01 E,2681.1201179491427
2019-01-30 02 E,2277.852557282161
2019-01-30 03 E,2196.3992721120126
2019-01-30 04 E,2234.322333539916
2019-01-30 05 E,2573.3992703602116
2019-01-30 06 E,2670.140839816431
2019-01-30 07 E,3023.939985721576
2019-01-30 08 E,3528.9076136882827
2019-01-30 09 E,3528.4484736884087
2019-01-30 10 E,3350.2398021097624
2019-01-30 11 E,3285.4258582692546
2019-01-30 12 E,2861.9713974389983
2019-01-30 13 E,2587.2884516217014
2019-01-30 14 E,2516.0538187070874
2019-01-30 15 E,2402.6715439612426
