일자|시간|구분,공급량
2019-02-21 15 D,954.2280720802672
2019-02-21 16 D,954.2280720802672
2019-02-21 17 D,973.4143757870027
2019-02-21 18 D,1148.997191395996
2019-02-21 19 D,1469.1582716078876
2019-02-21 20 D,1509.5263468630387
2019-02-21 21 D,1503.2477970655125
2019-02-21 22 D,1485.4720650710583
2019-02-21 23 D,1313.1517333365098
2019-02-21 24 D,1206.7020189404939
2019-02-22 01 D,1044.0727485352274
2019-02-22 02 D,886.4926692613044
2019-02-22 03 D,831.6298375853868
2019-02-22 04 D,893.2163299878781
2019-02-22 05 D,1015.6630414296699
2019-02-22 06 D,1024.8354133931305
2019-02-22 07 D,1212.3205322331123
2019-02-22 08 D,1408.3517259873104
2019-02-22 09 D,1408.3517259873104
2019-02-22 10 D,1344.0225656456855
2019-02-22 11 D,1320.291166850781
2019-02-22 12 D,1131.3772297175378
2019-02-22 13 D,1015.0077684889135
2019-02-22 14 D,967.2996553117632
2019-02-22 15 D,952.7248487658228
2019-02-22 16 D,952.7248487658228
2019-02-22 17 D,972.628673622413
2019-02-22 18 D,1133.3929126002813
2019-02-22 19 D,1392.476826311261
2019-02-22 20 D,1418.7417841714127
2019-02-22 21 D,1405.0046309526178
2019-02-22 22 D,1358.6017743277455
2019-02-22 23 D,1244.977851701455
2019-02-22 24 D,1180.6859288272115
2019-02-23 01 D,1047.549139012876
2019-02-23 02 D,905.6610172660168
2019-02-23 03 D,858.9026307488291
2019-02-23 04 D,903.5170139671867
2019-02-23 05 D,991.277862191255
2019-02-23 06 D,995.9196209786556
2019-02-23 07 D,1049.0271622367916
2019-02-23 08 D,1309.981004653665
2019-02-23 09 D,1336.9963044715325
2019-02-23 10 D,1330.914811666012
2019-02-23 11 D,1320.2616925365246
2019-02-23 12 D,1139.9520041297014
2019-02-23 13 D,1013.6873168845941
2019-02-23 14 D,963.0523622496712
2019-02-23 15 D,949.464800240353
2019-02-23 16 D,949.464800240353
2019-02-23 17 D,964.7824125392991
2019-02-23 18 D,1121.9555428310919
2019-02-23 19 D,1325.8213577944557
2019-02-23 20 D,1341.7759251244938
2019-02-23 21 D,1304.5761231824451
2019-02-23 22 D,1225.7915346172647
2019-02-23 23 D,1147.0766542356655
2019-02-23 24 D,1089.2471394541633
2019-02-24 01 D,1034.9858562383183
2019-02-24 02 D,888.2805623319948
2019-02-24 03 D,838.0609835574089
2019-02-24 04 D,878.1024990866048
2019-02-24 05 D,944.0111337689679
2019-02-24 06 D,927.9628207759886
2019-02-24 07 D,987.5629351241711
2019-02-24 08 D,1177.713399209769
2019-02-24 09 D,1245.1935214312296
2019-02-24 10 D,1257.8786799322984
2019-02-24 11 D,1258.2649324091772
2019-02-24 12 D,1134.7396120031442
2019-02-24 13 D,995.9105750457462
2019-02-24 14 D,955.7219935913413
2019-02-24 15 D,936.7578026747859
2019-02-24 16 D,936.7578026747859
2019-02-24 17 D,947.8631352291621
2019-02-24 18 D,1104.9863715064523
2019-02-24 19 D,1325.7289240002488
2019-02-24 20 D,1342.1045320334233
2019-02-24 21 D,1301.7488624960763
2019-02-24 22 D,1243.9049934848351
2019-02-24 23 D,1137.636931565066
2019-02-24 24 D,1088.912529656637
2019-02-25 01 D,930.2072601006527
2019-02-25 02 D,788.9616689675497
2019-02-25 03 D,771.6978741997534
2019-02-25 04 D,817.8561258791901
2019-02-25 05 D,949.7774868942965
2019-02-25 06 D,960.3223083814936
2019-02-25 07 D,1144.5366775527718
2019-02-25 08 D,1399.9072766225509
2019-02-25 09 D,1399.9072766225509
2019-02-25 10 D,1306.1557599421858
2019-02-25 11 D,1275.605950444642
2019-02-25 12 D,1100.6782346216407
2019-02-25 13 D,983.3573374621944
2019-02-25 14 D,941.706345216521
2019-02-25 15 D,875.0451900630252
2019-02-25 16 D,869.5787751159353
2019-02-25 17 D,872.3586100003423
2019-02-25 18 D,1038.7790554584058
2019-02-25 19 D,1342.410430904733
2019-02-25 20 D,1355.5121022433455
2019-02-25 21 D,1352.8361827989008
2019-02-25 22 D,1345.560691872975
2019-02-25 23 D,1200.4937280153945
2019-02-25 24 D,1115.6889142903065
2019-02-26 01 D,958.7383890874446
2019-02-26 02 D,783.3237569556845
2019-02-26 03 D,744.7753240889874
2019-02-26 04 D,810.7560606717444
2019-02-26 05 D,941.0988621002693
2019-02-26 06 D,951.5685839199999
2019-02-26 07 D,1132.944064373805
2019-02-26 08 D,1361.4604139677294
2019-02-26 09 D,1361.4604139677294
2019-02-26 10 D,1275.9701598286415
2019-02-26 11 D,1250.2309987031576
2019-02-26 12 D,1077.9817262137838
2019-02-26 13 D,953.5443262331358
2019-02-26 14 D,913.3759040595415
2019-02-26 15 D,860.5909570345636
2019-02-26 16 D,857.8124689393256
2019-02-26 17 D,860.5923038237325
2019-02-26 18 D,1027.9980676343318
2019-02-26 19 D,1252.4580167808729
2019-02-26 20 D,1278.4953315685148
2019-02-26 21 D,1285.818704796515
2019-02-26 22 D,1269.593922980105
2019-02-26 23 D,1169.0347114198403
2019-02-26 24 D,1085.0859187439917
2019-02-27 01 D,939.1001040690791
2019-02-27 02 D,770.0880906042257
2019-02-27 03 D,726.2395376916776
2019-02-27 04 D,800.8464222383974
2019-02-27 05 D,904.2354721957179
2019-02-27 06 D,914.4328223915167
2019-02-27 07 D,1103.5626177149336
2019-02-27 08 D,1330.2315175890326
2019-02-27 09 D,1330.2315175890326
2019-02-27 10 D,1255.7422717598095
2019-02-27 11 D,1223.0089295044638
2019-02-27 12 D,1066.4213902745137
2019-02-27 13 D,940.6636391324296
2019-02-27 14 D,901.8300274465697
2019-02-27 15 D,854.9610816876744
2019-02-27 16 D,854.5112129376745
2019-02-27 17 D,857.2910478220815
2019-02-27 18 D,1032.77247099079
2019-02-27 19 D,1234.3927851191993
2019-02-27 20 D,1261.6351093151966
2019-02-27 21 D,1267.7559652229356
2019-02-27 22 D,1241.5013718489397
2019-02-27 23 D,1136.7115269253532
2019-02-27 24 D,1062.4275421664022
2019-02-28 01 D,939.8820635928885
2019-02-28 02 D,772.5763482188335
2019-02-28 03 D,727.1397858528221
2019-02-28 04 D,798.5769873251996
2019-02-28 05 D,895.1363250301252
2019-02-28 06 D,907.2099016148129
2019-02-28 07 D,1104.7745919486458
2019-02-28 08 D,1318.8062901613948
2019-02-28 09 D,1318.8062901613948
2019-02-28 10 D,1248.5586108679236
2019-02-28 11 D,1222.070111732236
2019-02-28 12 D,1062.4516565611511
2019-02-28 13 D,940.3808937316692
2019-02-28 14 D,921.5508684671534
2019-02-28 15 D,884.5093862117017
2019-02-28 16 D,882.7682923057564
2019-02-28 17 D,885.5481271901633
2019-02-28 18 D,1042.9115140470394
2019-02-28 19 D,1182.5102439310924
2019-02-28 20 D,1202.4593515925783
2019-02-28 21 D,1192.9196095982543
2019-02-28 22 D,1188.015920939171
2019-02-28 23 D,1125.2218864135598
2019-02-28 24 D,1058.1485282859787
2019-03-01 01 D,973.3752391480665
2019-03-01 02 D,837.8291193129863
2019-03-01 03 D,771.1026606895256
2019-03-01 04 D,836.559241412712
2019-03-01 05 D,930.5067452226095
2019-03-01 06 D,945.7049978782902
2019-03-01 07 D,1114.0974449544185
2019-03-01 08 D,1339.6476763313258
2019-03-01 09 D,1304.4012227040162
2019-03-01 10 D,1276.6928988839566
2019-03-01 11 D,1271.3205164900014
2019-03-01 12 D,1082.2827675144658
2019-03-01 13 D,949.4393988606395
2019-03-01 14 D,932.778899451136
2019-03-01 15 D,914.1233761553281
2019-03-01 16 D,918.3819906302051
2019-03-01 17 D,929.578757288995
2019-03-01 18 D,1044.4921703737598
2019-03-01 19 D,1265.1878904143018
2019-03-01 20 D,1329.6671525124484
2019-03-01 21 D,1303.9062083369543
2019-03-01 22 D,1286.1036348188702
2019-03-01 23 D,1151.6885791637444
2019-03-01 24 D,1073.9563803900742
2019-03-02 01 D,936.4955747300771
2019-03-02 02 D,824.4704284138126
2019-03-02 03 D,750.2876839126652
2019-03-02 04 D,806.6984522301274
2019-03-02 05 D,874.449082303869
2019-03-02 06 D,877.5795602974656
2019-03-02 07 D,891.0428069509533
2019-03-02 08 D,1118.3538602087235
2019-03-02 09 D,1163.5285157375724
2019-03-02 10 D,1182.8146432532606
2019-03-02 11 D,1182.6640886098878
2019-03-02 12 D,1055.348805331741
2019-03-02 13 D,919.0268503736692
2019-03-02 14 D,887.1355343182952
2019-03-02 15 D,838.928463047571
2019-03-02 16 D,841.7893145991677
2019-03-02 17 D,856.2729045218464
2019-03-02 18 D,1024.3678965362246
2019-03-02 19 D,1163.1813912651044
2019-03-02 20 D,1172.283966904092
2019-03-02 21 D,1167.6369784836704
2019-03-02 22 D,1097.3095720158517
2019-03-02 23 D,1011.7246354207787
2019-03-02 24 D,964.4674342741894
2019-03-03 01 D,845.0418047898422
2019-03-03 02 D,752.6766896957781
2019-03-03 03 D,715.3088985101226
2019-03-03 04 D,758.1765827549842
2019-03-03 05 D,820.2733927114089
2019-03-03 06 D,828.6395128502977
2019-03-03 07 D,828.8560746741294
2019-03-03 08 D,1038.8967150765984
2019-03-03 09 D,1159.2251337981165
2019-03-03 10 D,1171.2383724416977
2019-03-03 11 D,1172.3168307750311
2019-03-03 12 D,1016.8822058155598
2019-03-03 13 D,875.4860270590378
2019-03-03 14 D,847.1099317871697
2019-03-03 15 D,805.7490317493262
2019-03-03 16 D,804.8011528556272
2019-03-03 17 D,807.1263642359747
2019-03-03 18 D,941.4707099825413
2019-03-03 19 D,1211.8704846602552
2019-03-03 20 D,1220.202249907829
2019-03-03 21 D,1202.493086018521
2019-03-03 22 D,1132.5713932481624
2019-03-03 23 D,1009.2944014885998
2019-03-03 24 D,968.600959188246
2019-03-04 01 D,810.7823538286077
2019-03-04 02 D,689.948799376505
2019-03-04 03 D,672.9537387811453
2019-03-04 04 D,722.86679317602
2019-03-04 05 D,862.8284265650283
2019-03-04 06 D,864.3350144946814
2019-03-04 07 D,1109.7786641253456
2019-03-04 08 D,1384.2794964823338
2019-03-04 09 D,1322.7978195716921
2019-03-04 10 D,1187.022918032844
2019-03-04 11 D,1172.3425849531507
2019-03-04 12 D,1004.5813916911294
2019-03-04 13 D,899.4661877327754
2019-03-04 14 D,861.92338515399
2019-03-04 15 D,805.2999271037786
2019-03-04 16 D,805.2999271037786
2019-03-04 17 D,805.2999271037786
2019-03-04 18 D,965.3580545075927
2019-03-04 19 D,1236.54067325622
2019-03-04 20 D,1358.495448516821
2019-03-04 21 D,1341.6571396142265
2019-03-04 22 D,1308.7502567586316
2019-03-04 23 D,1176.0057976880596
2019-03-04 24 D,1082.517202545128
2019-03-05 01 D,917.8333794163156
2019-03-05 02 D,760.789484582653
2019-03-05 03 D,716.7825714601261
2019-03-05 04 D,783.3505524091486
2019-03-05 05 D,924.735659863212
2019-03-05 06 D,939.9651678081216
2019-03-05 07 D,1157.8723615717527
2019-03-05 08 D,1420.7046237091683
2019-03-05 09 D,1333.8062061920814
2019-03-05 10 D,1203.2509336942376
2019-03-05 11 D,1178.9053838060406
2019-03-05 12 D,1011.2110075512513
2019-03-05 13 D,890.8965581786244
2019-03-05 14 D,863.1964693946136
2019-03-05 15 D,817.3002183220076
2019-03-05 16 D,817.3002183220076
2019-03-05 17 D,817.3002183220076
2019-03-05 18 D,996.7416703805992
2019-03-05 19 D,1246.9584807918586
2019-03-05 20 D,1382.6416996773062
2019-03-05 21 D,1366.549388041084
2019-03-05 22 D,1336.1198115641712
2019-03-05 23 D,1210.1654205643074
2019-03-05 24 D,1101.5184284773243
2019-03-06 01 D,941.2828361908817
2019-03-06 02 D,771.0964493232627
2019-03-06 03 D,731.6781108086859
2019-03-06 04 D,796.3985279925347
2019-03-06 05 D,930.4353200617944
2019-03-06 06 D,951.8007161833422
2019-03-06 07 D,1177.5632772921415
2019-03-06 08 D,1427.547620509669
2019-03-06 09 D,1337.5692947317636
2019-03-06 10 D,1209.195851051314
2019-03-06 11 D,1187.0765580249754
2019-03-06 12 D,1026.8468427222924
2019-03-06 13 D,890.0737581496396
2019-03-06 14 D,868.3341601656721
2019-03-06 15 D,819.4280101190524
2019-03-06 16 D,819.4280101190524
2019-03-06 17 D,819.4280101190524
2019-03-06 18 D,1008.862435466431
2019-03-06 19 D,1245.6641495755096
2019-03-06 20 D,1390.3410926372917
2019-03-06 21 D,1372.3711106306994
2019-03-06 22 D,1338.5972191717422
2019-03-06 23 D,1211.702319366679
2019-03-06 24 D,1096.396402306568
2019-03-07 01 D,952.9643137895421
2019-03-07 02 D,774.3777873562278
2019-03-07 03 D,732.6536772572802
2019-03-07 04 D,800.7237453721791
2019-03-07 05 D,923.9456285505037
2019-03-07 06 D,947.2668413493554
2019-03-07 07 D,1161.351291422273
2019-03-07 08 D,1421.0793281651718
2019-03-07 09 D,1328.1653752663633
2019-03-07 10 D,1196.4505006531733
2019-03-07 11 D,1179.8119266897063
2019-03-07 12 D,1031.0545360972292
2019-03-07 13 D,891.5431229981244
2019-03-07 14 D,868.3341601656721
2019-03-07 15 D,820.8650115422469
2019-03-07 16 D,820.8650115422469
2019-03-07 17 D,820.8650115422469
2019-03-07 18 D,976.9737287887966
2019-03-07 19 D,1230.75417249753
2019-03-07 20 D,1367.1638798441695
2019-03-07 21 D,1357.8120547363133
2019-03-07 22 D,1325.791451217315
2019-03-07 23 D,1213.2171947711106
2019-03-07 24 D,1076.7610427413715
2019-03-08 01 D,933.3681123190837
2019-03-08 02 D,780.1593536825626
2019-03-08 03 D,732.6536772572802
2019-03-08 04 D,798.2782595014049
2019-03-08 05 D,894.544768649772
2019-03-08 06 D,920.912440311667
2019-03-08 07 D,1161.7596296560964
2019-03-08 08 D,1415.9324818359128
2019-03-08 09 D,1327.296238970067
2019-03-08 10 D,1191.091516731077
2019-03-08 11 D,1172.8028546046328
2019-03-08 12 D,999.4694078884307
2019-03-08 13 D,866.595487571602
2019-03-08 14 D,837.5226348921022
2019-03-08 15 D,781.9820718811201
2019-03-08 16 D,781.9820718811201
2019-03-08 17 D,783.1323738864677
2019-03-08 18 D,941.6084993679294
2019-03-08 19 D,1188.6152094239208
2019-03-08 20 D,1251.5527075514158
2019-03-08 21 D,1221.3379417564918
2019-03-08 22 D,1209.9672906554324
2019-03-08 23 D,1133.7574315926104
2019-03-08 24 D,1037.5448321127046
2019-03-09 01 D,910.4202549162575
2019-03-09 02 D,764.3857512900194
2019-03-09 03 D,715.0742333988203
2019-03-09 04 D,774.4324333704611
2019-03-09 05 D,860.1665471812784
2019-03-09 06 D,870.4947789491729
2019-03-09 07 D,913.0610442234749
2019-03-09 08 D,1113.353606629975
2019-03-09 09 D,1153.953651606746
2019-03-09 10 D,1158.129205102908
2019-03-09 11 D,1151.2833951795594
2019-03-09 12 D,983.8304880663517
2019-03-09 13 D,863.4174908715395
2019-03-09 14 D,834.3446381920397
2019-03-09 15 D,780.0475757336333
2019-03-09 16 D,780.0475757336333
2019-03-09 17 D,782.3727871139807
2019-03-09 18 D,918.9821605339953
2019-03-09 19 D,1105.8497876489496
2019-03-09 20 D,1132.3790545463553
2019-03-09 21 D,1117.1816868881338
2019-03-09 22 D,1052.2338959501137
2019-03-09 23 D,985.2872233703748
2019-03-09 24 D,921.4441613836037
2019-03-10 01 D,837.7973679364615
2019-03-10 02 D,677.3535425017591
2019-03-10 03 D,647.44399266494
2019-03-10 04 D,691.2957760462447
2019-03-10 05 D,765.5593583277848
2019-03-10 06 D,769.0129795777848
2019-03-10 07 D,847.240845706377
2019-03-10 08 D,1002.7151566648444
2019-03-10 09 D,1088.84641665519
2019-03-10 10 D,1094.6099906440277
2019-03-10 11 D,1097.229010998966
2019-03-10 12 D,966.5054045241055
2019-03-10 13 D,848.3896327836177
2019-03-10 14 D,827.0308026494695
2019-03-10 15 D,781.3663072104612
2019-03-10 16 D,781.3663072104612
2019-03-10 17 D,783.6915185908088
2019-03-10 18 D,929.7477650127574
2019-03-10 19 D,1181.6872756990488
2019-03-10 20 D,1205.514900374975
2019-03-10 21 D,1189.261583602069
2019-03-10 22 D,1109.8780664245808
2019-03-10 23 D,981.22127703833
2019-03-10 24 D,920.7974581184319
2019-03-11 01 D,803.4371573940238
2019-03-11 02 D,662.3326056345776
2019-03-11 03 D,648.0350987326248
2019-03-11 04 D,694.9199303125392
2019-03-11 05 D,837.1252067602449
2019-03-11 06 D,845.5597519138876
2019-03-11 07 D,1149.9586774079428
2019-03-11 08 D,1391.9639571377602
2019-03-11 09 D,1312.6891312333646
2019-03-11 10 D,1177.094987424644
2019-03-11 11 D,1157.655008479379
2019-03-11 12 D,979.9354363689795
2019-03-11 13 D,878.235874039578
2019-03-11 14 D,859.9508997390265
2019-03-11 15 D,802.2603382148898
2019-03-11 16 D,802.2603382148898
2019-03-11 17 D,802.2603382148898
2019-03-11 18 D,951.3664525684234
2019-03-11 19 D,1227.2902291700893
2019-03-11 20 D,1371.4909778319793
2019-03-11 21 D,1356.2783277403212
2019-03-11 22 D,1323.7677158994525
2019-03-11 23 D,1182.14897864688
2019-03-11 24 D,1085.832495505611
2019-03-12 01 D,890.9924524717231
2019-03-12 02 D,733.8988735457295
2019-03-12 03 D,694.3134262153122
2019-03-12 04 D,753.5393787298677
2019-03-12 05 D,912.247648941088
2019-03-12 06 D,930.4193620779513
2019-03-12 07 D,1117.4951744724156
2019-03-12 08 D,1373.1088753956972
2019-03-12 09 D,1301.1721650194272
2019-03-12 10 D,1167.157856025231
2019-03-12 11 D,1134.2554659019745
2019-03-12 12 D,953.6795442331066
2019-03-12 13 D,851.4437187419609
2019-03-12 14 D,837.3141456041907
2019-03-12 15 D,816.30450311152
2019-03-12 16 D,816.30450311152
2019-03-12 17 D,816.30450311152
2019-03-12 18 D,959.7595833719861
2019-03-12 19 D,1143.1811354980725
2019-03-12 20 D,1187.881485554429
2019-03-12 21 D,1182.5410376712737
2019-03-12 22 D,1167.3815385309824
2019-03-12 23 D,1027.359573417429
2019-03-12 24 D,952.3124274709796
2019-03-13 01 D,848.2538166193907
2019-03-13 02 D,614.2689018217793
2019-03-13 03 D,600.8439450300988
2019-03-13 04 D,634.9060353246653
2019-03-13 05 D,776.059667572335
2019-03-13 06 D,787.5736689942926
2019-03-13 07 D,1049.491509629574
2019-03-13 08 D,1292.3859609962979
2019-03-13 09 D,1209.7866640770528
2019-03-13 10 D,1073.0380814008224
2019-03-13 11 D,1038.5602348354075
2019-03-13 12 D,913.3486136485275
2019-03-13 13 D,807.4826159804171
2019-03-13 14 D,786.6628052657293
2019-03-13 15 D,751.8014057988514
2019-03-13 16 D,748.5145761692218
2019-03-13 17 D,748.5145761692218
2019-03-13 18 D,878.9763038849543
2019-03-13 19 D,1106.548656635459
2019-03-13 20 D,1118.423985258225
2019-03-13 21 D,1136.0383745051815
2019-03-13 22 D,1132.3908837005838
2019-03-13 23 D,1030.8924510994975
2019-03-13 24 D,959.0400580275797
2019-03-14 01 D,832.6137537652704
2019-03-14 02 D,674.879996093611
2019-03-14 03 D,654.7948091151969
2019-03-14 04 D,681.7124608072311
2019-03-14 05 D,806.9235346576863
2019-03-14 06 D,817.5553229447233
2019-03-14 07 D,1017.966013986889
2019-03-14 08 D,1287.113983394224
2019-03-14 09 D,1196.7544019243783
2019-03-14 10 D,1080.0942154352863
2019-03-14 11 D,1048.0009207453254
2019-03-14 12 D,891.6820393953622
2019-03-14 13 D,793.6514021658145
2019-03-14 14 D,771.671211532575
2019-03-14 15 D,708.2284619584373
2019-03-14 16 D,708.2284619584373
2019-03-14 17 D,709.3213854638137
2019-03-14 18 D,857.9493265792721
2019-03-14 19 D,1168.4798579245944
2019-03-14 20 D,1193.7993317124544
2019-03-14 21 D,1196.349204206627
2019-03-14 22 D,1179.315535609276
2019-03-14 23 D,1073.6222393960231
2019-03-14 24 D,993.3783141044408
2019-03-15 01 D,787.5739668445053
2019-03-15 02 D,659.0262794663015
2019-03-15 03 D,645.2401107004997
2019-03-15 04 D,671.6457774055818
2019-03-15 05 D,781.6726419354923
2019-03-15 06 D,791.1047993658857
2019-03-15 07 D,987.2860482202925
2019-03-15 08 D,1217.9327561883522
2019-03-15 09 D,1129.3076096638679
2019-03-15 10 D,1036.913984210839
2019-03-15 11 D,1008.3000848079798
2019-03-15 12 D,860.2159270748409
2019-03-15 13 D,755.496195233262
2019-03-15 14 D,740.1131473352641
2019-03-15 15 D,684.4437854400708
2019-03-15 16 D,682.1746819263846
2019-03-15 17 D,683.267605431761
2019-03-15 18 D,799.1047093946592
2019-03-15 19 D,1048.5619243673034
2019-03-15 20 D,1093.5076860996664
2019-03-15 21 D,1091.1962638774442
2019-03-15 22 D,1052.2445545506512
2019-03-15 23 D,939.6714559344678
2019-03-15 24 D,865.6326592722683
2019-03-16 01 D,752.9498054152155
2019-03-16 02 D,631.4297573518132
2019-03-16 03 D,603.1514174069961
2019-03-16 04 D,647.5796210964207
2019-03-16 05 D,741.2762911032919
2019-03-16 06 D,749.716568836392
2019-03-16 07 D,810.2406698934982
2019-03-16 08 D,1029.4649856452713
2019-03-16 09 D,1033.1772954158942
2019-03-16 10 D,1029.0199207404046
2019-03-16 11 D,1023.4327251186653
2019-03-16 12 D,837.0928796331915
2019-03-16 13 D,732.6983027434654
2019-03-16 14 D,719.1730703568471
2019-03-16 15 D,650.333640634692
2019-03-16 16 D,648.064537121006
2019-03-16 17 D,649.1574606263822
2019-03-16 18 D,762.4835156005645
2019-03-16 19 D,962.2337771700949
2019-03-16 20 D,991.0952276810542
2019-03-16 21 D,991.0952276810542
2019-03-16 22 D,933.5461399749369
2019-03-16 23 D,848.7021549423672
2019-03-16 24 D,802.2906882385556
2019-03-17 01 D,718.7205008807398
2019-03-17 02 D,580.8118501896805
2019-03-17 03 D,539.715141297538
2019-03-17 04 D,610.8428411035457
2019-03-17 05 D,661.67459418828
2019-03-17 06 D,657.6823505374864
2019-03-17 07 D,701.7503309332401
2019-03-17 08 D,935.9954580455549
2019-03-17 09 D,972.7839640326866
2019-03-17 10 D,981.4613577008517
2019-03-17 11 D,978.9697679551808
2019-03-17 12 D,775.7633019836534
2019-03-17 13 D,703.27913883487
2019-03-17 14 D,683.3363747929748
2019-03-17 15 D,639.5281954605068
2019-03-17 16 D,636.0031427729213
2019-03-17 17 D,637.0960662782977
2019-03-17 18 D,756.1538581887916
2019-03-17 19 D,950.0024291614369
2019-03-17 20 D,979.6771692781729
2019-03-17 21 D,979.6771692781729
2019-03-17 22 D,921.9058960419092
2019-03-17 23 D,826.9108718047347
2019-03-17 24 D,755.6620697912625
2019-03-18 01 D,648.8267037329093
2019-03-18 02 D,509.5084909301747
2019-03-18 03 D,479.37568821346036
2019-03-18 04 D,557.9450720909011
2019-03-18 05 D,651.0339945045265
2019-03-18 06 D,655.2663678191826
2019-03-18 07 D,890.8690066573347
2019-03-18 08 D,1148.8164564640279
2019-03-18 09 D,1042.0891624601486
2019-03-18 10 D,929.3672204629233
2019-03-18 11 D,913.4665532854286
2019-03-18 12 D,788.2855780596415
2019-03-18 13 D,717.406153627325
2019-03-18 14 D,699.6820682341483
2019-03-18 15 D,655.8029882188872
2019-03-18 16 D,653.2851286460838
2019-03-18 17 D,654.3780521514601
2019-03-18 18 D,784.4609641981664
2019-03-18 19 D,979.9131228029922
2019-03-18 20 D,1040.7014600261202
2019-03-18 21 D,1040.7014600261202
2019-03-18 22 D,1019.3718678076419
2019-03-18 23 D,900.4213324827306
2019-03-18 24 D,800.9790271070432
2019-03-19 01 D,670.5968700172823
2019-03-19 02 D,530.96861838423
2019-03-19 03 D,485.14223798965526
2019-03-19 04 D,559.0680806214735
2019-03-19 05 D,661.1217188416007
2019-03-19 06 D,671.8373503194679
2019-03-19 07 D,895.1505151085325
2019-03-19 08 D,1150.3393485354777
2019-03-19 09 D,1045.5527117194079
2019-03-19 10 D,934.1885393782673
2019-03-19 11 D,918.0624822007725
2019-03-19 12 D,780.5315186151969
2019-03-19 13 D,717.4787134171281
2019-03-19 14 D,698.0200819283805
2019-03-19 15 D,657.0466487871478
2019-03-19 16 D,654.5287892143443
2019-03-19 17 D,655.6217127197208
2019-03-19 18 D,803.7516301696002
2019-03-19 19 D,985.4611865794888
2019-03-19 20 D,1043.4134863856782
2019-03-19 21 D,1043.4134863856782
2019-03-19 22 D,1025.4174576287385
2019-03-19 23 D,915.1973797267391
2019-03-19 24 D,815.232190673127
2019-03-20 01 D,673.856420491424
2019-03-20 02 D,538.5613272152366
2019-03-20 03 D,484.7383547146405
2019-03-20 04 D,559.0318957342313
2019-03-20 05 D,662.9590235880835
2019-03-20 06 D,672.5953196492841
2019-03-20 07 D,896.1238873145929
2019-03-20 08 D,1159.2305206665267
2019-03-20 09 D,1058.1288648201303
2019-03-20 10 D,949.634205127068
2019-03-20 11 D,931.4889328622162
2019-03-20 12 D,796.1182397426643
2019-03-20 13 D,719.4359310361758
2019-03-20 14 D,701.7645920590047
2019-03-20 15 D,664.9753689408043
2019-03-20 16 D,662.457509368001
2019-03-20 17 D,663.5504328733772
2019-03-20 18 D,832.1768274845163
2019-03-20 19 D,1041.797912232236
2019-03-20 20 D,1126.8351997218713
2019-03-20 21 D,1126.8351997218713
2019-03-20 22 D,1109.638080452663
2019-03-20 23 D,964.740435036635
2019-03-20 24 D,875.2245275120337
2019-03-21 01 D,746.3184815458727
2019-03-21 02 D,596.2382923510852
2019-03-21 03 D,556.2217044115197
2019-03-21 04 D,617.3407047604725
2019-03-21 05 D,762.3310529664966
2019-03-21 06 D,770.9944632968213
2019-03-21 07 D,956.7815050375904
2019-03-21 08 D,1181.7688784509098
2019-03-21 09 D,1069.479733006062
2019-03-21 10 D,989.7140010253818
2019-03-21 11 D,959.9114106946295
2019-03-21 12 D,816.3735632160217
2019-03-21 13 D,723.1552997775242
2019-03-21 14 D,703.1702951593275
2019-03-21 15 D,656.0119682302421
2019-03-21 16 D,653.4941086574387
2019-03-21 17 D,654.587032162815
2019-03-21 18 D,789.1041254586635
2019-03-21 19 D,972.3077463083874
2019-03-21 20 D,1089.0436687686863
2019-03-21 21 D,1089.0436687686863
2019-03-21 22 D,1055.4260129143986
2019-03-21 23 D,950.3992747498481
2019-03-21 24 D,878.3952755688377
2019-03-22 01 D,759.7524692322894
2019-03-22 02 D,591.4026618314454
2019-03-22 03 D,552.9460007544852
2019-03-22 04 D,606.9461259058064
2019-03-22 05 D,760.7939492743601
2019-03-22 06 D,769.4189021249096
2019-03-22 07 D,964.3099398768948
2019-03-22 08 D,1190.0285566886444
2019-03-22 09 D,1076.2757767936919
2019-03-22 10 D,1006.041353366091
2019-03-22 11 D,980.8336251321786
2019-03-22 12 D,824.5351744947693
2019-03-22 13 D,717.6093053566333
2019-03-22 14 D,695.1287809130022
2019-03-22 15 D,642.6004120391094
2019-03-22 16 D,640.0825524663061
2019-03-22 17 D,641.1754759716824
2019-03-22 18 D,775.9857130922923
2019-03-22 19 D,951.3609525427256
2019-03-22 20 D,1048.2350750922947
2019-03-22 21 D,1048.2350750922947
2019-03-22 22 D,1020.4568647579628
2019-03-22 23 D,942.5430902337129
2019-03-22 24 D,854.3828973922501
2019-03-23 01 D,752.2811207842726
2019-03-23 02 D,603.2285364764106
2019-03-23 03 D,559.7447741566195
2019-03-23 04 D,621.7742010011825
2019-03-23 05 D,721.5320423706187
2019-03-23 06 D,724.2774180508018
2019-03-23 07 D,792.9613770163782
2019-03-23 08 D,979.014365130777
2019-03-23 09 D,997.2777279090826
2019-03-23 10 D,995.8638628828049
2019-03-23 11 D,981.3520672784067
2019-03-23 12 D,799.054110569706
2019-03-23 13 D,701.818870724892
2019-03-23 14 D,686.2327243032389
2019-03-23 15 D,638.1937789567214
2019-03-23 16 D,634.1716185292172
2019-03-23 17 D,634.1716185292172
2019-03-23 18 D,739.6134674112423
2019-03-23 19 D,922.5871525340974
2019-03-23 20 D,988.7812713878491
